46,49,49,49,49,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,50,49,49,48,50,50,49,49,49,48,49,50,49,50,49,49,49,49,49,49,50,49,50,48,49,49,49,49,49
45,50,48,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,50,50,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,48,49,50,49,50,49,49,49,49,49,48,50
45,50,48,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,50,48,50
46,49,49,49,49,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,50,49,49,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,50,49,49,49,49,49,49,49,49
45,50,48,49,49,50,48,50,50,49,49,49,48,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,50,50,48,49,49,50,48,49,51,49,49,49,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50
46,49,49,49,49,49,48,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,50,49,49,49,49,49,49,49,49
46,49,49,49,49,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49
45,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,50,49,50,48,50,48,49,49,50,50,48,50,49,48,50,48,50
45,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,50,48,49,49,49,48,50,50,50,48,50,47,50,49,49,50,49,49,49,49,49,49,50,50,49,48,49,49,50,48,50
45,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,49,50,49,49,50,48,49,49,50,50,49,48,49,49,50,48,50
46,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,50,49,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49
46,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,50,49,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,50,49,49,49,49,49,49,49,49
46,49,48,50,49,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,48,50,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49
45,49,49,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,48,50,48,50
45,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,50,48,49,49,49,48,50,50,50,48,50,47,50,49,49,50,49,49,49,49,49,49,50,49,49,49,49,49,50,48,50
45,50,48,49,49,49,49,49,50,50,48,50,48,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,50,50,48,49,49,50,48,49,51,49,49,49,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50
46,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,50,49,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,50,49,50,48,49,49,49,49,49
46,49,48,49,49,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,48,50,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49
46,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,49,50,50,48,50,48,49,49,50,50,49,48,49,49,50,48,50
46,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,49,50,49,49,49,49,49,49,50,50,49,48,49,49,50,48,50
46,49,48,50,49,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,50,49,49,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,50,49,50,48,49,49,49,49,49
45,50,48,49,49,50,48,49,51,49,49,49,48,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49
45,50,48,49,49,50,48,49,51,49,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,49,50,50,48,50,48,49,49,50,50,49,49,48,49,50,48,50
45,50,48,49,49,49,49,49,51,49,48,50,48,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,50,50,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,48,49,50,49,50,49,49,49,49,49,48,50
45,49,49,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,50,48,49,51,49,49,49,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50
46,49,48,49,49,50,48,50,50,49,49,49,48,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,48,50
46,49,48,49,50,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,48,50
46,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,50,49,49,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,50,49,50,48,49,49,49,49,49
46,49,49,49,49,49,48,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,48,50
46,49,48,49,49,50,48,50,50,49,49,49,48,50,48,50,50,49,49,49,49,48,49,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,51,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,48,49,50,49,50,49,49,49,49,49,48,50
45,50,48,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,50,50,48,49,49,50,48,49,51,49,49,49,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50
46,49,48,49,50,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49
46,49,48,49,50,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,50,49,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49
45,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,50,49,49,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,49,50,49,49,50,48,49,49,50,50,49,48,49,49,50,48,50
45,49,49,49,49,49,49,49,50,50,48,50,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,48,50,51,49,49,49,48,49,49,50,50,49,48,50,48,49,49,50,50,49,49,49,48,50,48,50
46,49,48,50,49,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,50,49,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,50,49,50,48,49,49,49,49,49
46,49,48,49,50,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49
46,49,48,50,49,49,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,50,49,49,48,50,50,49,49,50,47,49,50,49,50,49,49,49,49,49,49,50,49,50,48,49,49,50,48,50
46,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,50,49,49,48,50,50,50,48,50,47,49,50,49,50,49,49,49,49,49,49,50,49,50,48,49,49,49,49,49
45,49,49,49,49,49,49,49,50,50,48,50,48,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,48,50,49,49,50,50,48,49,49,49,48,50,50,50,48,50,48,49,49,49,50,49,49,50,48,49,49,50,50,49,48,50,48,50,48,50
45,50,48,49,49,50,48,49,51,49,49,49,48,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,51,49,48,49,49,50,48,50,50,49,49,49,48,49,49,50,50,49,49,49,49,48,50,49,50,49,49,49,49,49,48,50
45,49,49,49,49,49,48,50,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,49,49,48,49,49,50,50,49,49,49,48,49,49,50,50,49,49,49,49,49,48,50
46,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,49,49,50,50,50,48,49,49,49,48,50,50,50,48,50,47,50,49,49,50,49,49,50,48,49,49,50,50,49,48,49,49,50,48,50
46,49,48,49,49,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,48,50,50,49,49,49,49,49,49,49,50,50,48,49,49,49,49,50,50,49,49,49,48,50,48,50,50,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,51,49,48,50,48,49,49,50,50,49,48,50,49,49,48,50,50,49,49,50,47,49,50,49,50,49,49,49,49,49,49,50,49,50,48,49,49,50,48,49
